,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address,type_1,properties.city_1,properties.oldcity_1,properties.street_1,properties.postalcode_1,properties.number_1,properties.inseecode_1,properties.housenumberinfos_1,properties._score_1,properties._type_1,geometry.type_1,geometry.lng_1,geometry.lat_1,properties.housenumberinfos.date_1,properties.housenumberinfos.source_1,properties.housenumberinfos.kind_1,properties.housenumberinfos.otherpositions_1
470,482,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,lereuil,,,,,,"f châles brochés, tissus écrus et blanchis en tout genre pour impressions et couleurs unies, tels que mérinos, thibet, indoux, mousseline-laine, mousseline-indoux, satin-laine, unis et façonnés ; fab à bocquiaux (aisne)",,,rue,,neuve saint eustache,31,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34626840008598,48.8676129579643,31  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
471,483,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,lambert-blanchard,,,,,,"fab châles cachemire, gazes, voiles, barèges, popelines, châlis, mousselines-laine et nouveautés ; fab à guise (aisne)",,,rue,,neuve saint eustache,32,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3458432126022997,48.8673740846609,32  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
472,484,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,lemaignen,,,,,,"fab, et banios, mousseline-laine, manteaux, impressions et nouv",,,rue,,neuve saint eustache,32,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3458431840115295,48.867373519432704,32  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
473,485,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,lemercier chedeville & levaufre,,,,,,"fab châles brochés, gazes, voiles, barèges, tissus unis et nouveautés ; fab à fresnoy et à sailly",,,rue,,neuve saint eustache,32,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34584274938712,48.867373460601996,32  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
474,486,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"aurivel aîné, pierre",,,,,,"mag en gros de châles de laine brochés, étoffes nouvelles, bordures, soieries et autres art de nouveautés de sa fab de nismes",,,rue,,neuve saint eustache,33,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34636657095954,48.867647811842794,33  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
475,487,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bernard,,,,,,"fab châles cachemire, indoux et laine",,,rue,,neuve saint eustache,33,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3463661038365498,48.8676474985283,33  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
476,488,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,carteron & fortier,,,,,,"fab châles brochés, cachemire et indous, tissus nouveaux unis et imprimés",,,rue,,neuve saint eustache,36,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34606556640827,48.86744725546221,36  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
477,489,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,delacourt,,,,,,fab et nouveautés,,,rue,,neuve saint eustache,36,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34606556640827,48.86744725546221,36  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
478,490,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,fournier aîné & co,,,,,,fab,,,rue,,neuve saint eustache,36,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34606556640827,48.86744725546221,36  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
479,491,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"laurent, em & co",,,,,,"châles casimir, longues franges, bordures et imprimés sur escot, mérinos",,,rue,,neuve saint eustache,36,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34606556640827,48.86744725546221,36  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
480,2047,draps (fabr. et march. de),1845,,DRA1845,,,"jobey, ch. & sœur",,,,,,,,,,,saint honoré,14,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34577179127454,48.86075399160911,14    saint honoré,Feature,Paris 1er Arrondissement,[],rue saint-honoré,75001,,"['75101', '75']",,0.7727272727272726,address,Point,2.33344869796866,48.8642524777825,,,,
481,492,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"thibault, germain & co",,,,,,"fab et gazes, nouveautés et impressions ; fab à bohain",,,rue,,neuve saint eustache,36,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34606556640827,48.86744725546221,36  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
482,493,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,carli,,,,,,"f châles de laine brochés, barèges, arabes et nouveautés",,,rue,,neuve saint eustache,39,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3466734374212,48.8677398049321,39  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
483,494,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"grehert, alexandre & co",,,,,,"fab barège, popeline, châlis, mousseline-laine, thibet et écharpes ; fab à etaves (aisne)",,,rue,,neuve saint eustache,40,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34626891859094,48.867511844865795,40  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
484,495,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,husson crouzet & mercier,,,,,,fab châles de laine et nouveautés,,,rue,,neuve saint eustache,40,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34626891859094,48.867511844865795,40  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
485,496,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,séjourné,,,,,,fab,,,rue,,neuve saint eustache,41,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34689437218306,48.8678124057333,41  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
486,497,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,grimault & lonclas,,,,,,"nouveautés imprimées pour châles, trobes et manteaux, châles brochés, barèges et popelines",,,rue,,neuve saint eustache,44,46,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34639294014355,48.867550668220005,44 46 rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5454545454545454,address,Point,2.345748,48.862829,,,,
487,498,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"mariage, l",,,,,,f châles et étoffes nouvelles pour impression et pour teintures,,,rue,,neuve saint eustache,44,46,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34639235498187,48.867551795168,44 46 rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5454545454545454,address,Point,2.345748,48.862829,,,,
488,499,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"piédanna, l",,,,,,"fab châles brochés en cachemire et en laine, châles unis croisés dits arabes, cachemiriennes, pondichéry et articles de nouveautés",,,rue,,neuve saint eustache,44,46,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34639294014355,48.867550668220005,44 46 rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5454545454545454,address,Point,2.345748,48.862829,,,,
489,500,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"boutineau, paul",,,,,,fab châles et nouveautés,,,rue,,neuve saint eustache,52,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34664831827899,48.8676329637823,52  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
490,501,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,larrivé & co,,,,,,"succ de stéphane pascal ; fab voiles de gaze, barèges, popelines, châlis, mousseline-laine, thibet et objets de nouveautés, articles de nimes et lyon ; fab à bernot",,,rue,,neuve saint eustache,52,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34664831827899,48.8676329637823,52  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
491,502,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,thirion & maillard,,,,,,"châles laine brochés, tissus mérinos, mousseline-laine, châlis, cachemiriennes, alépines, thibet, étoffes de fantaisie et de nouveautés , impression en tous genres sur tissus laine ; fab à aisonville (aisne) ; maison à new york",,,rue,,neuve saint eustache,54,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3467590134492795,48.8676692533175,54  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
492,503,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,rey,,,,,,"fab châles cachemires français, tissus soie et laine unis et façonnés, manteaux et nouveautés ; dépôt d'art de lyon",,,rue,,notre dame des victoires,26,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34171953525289,48.8682913226534,26  rue  notre dame des victoires,Feature,Paris 2e Arrondissement,[],rue notre dame des victoires,75002,26,"['75102', '75']",,1.0,address,Point,2.341713,48.867823,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.341895', '48.867787']}}]"
493,504,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"croco, fçois & co",,,,,,"fab châles et tissus en laine et cachemire, man,teaux et gilets riches brochés, étoffes nouvelles en tout genre par commission",,,rue,,paradis poissonnière,30,bis,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34992733788588,48.87555015884979,30 bis rue  paradis poissonnière,Feature,Paris 10e Arrondissement,[],rue de paradis,75010,30 bis,"['75110', '75']",,0.6363636363636362,address,Point,2.351884,48.875172,2018-10-21,ign,segment,
494,505,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"devin, ch",,,,,,"fab en tout genre, mérinos, barèges, châlis, popelines et nouveautés",,,rue,,poissonniére,3,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34757059667727,48.8686160451419,3  rue  poissonniére,Feature,Paris 2e Arrondissement,[],rue poissonnière,75002,3,"['75102', '75']",,1.0,address,Point,2.347637,48.868577,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.34751', '48.868619']}}]"
495,506,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,polino frères,,,,,,"filat et fab de tissus unis de cachem ; filat et fab rà la ferté bernard ; bureau et magasin rue poissonnière, 21",,,rue,,poissonnière,21,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34769223392641,48.8695682234262,21  rue  poissonnière,Feature,Paris 2e Arrondissement,[],rue poissonnière,75002,21,"['75102', '75']",,1.0,address,Point,2.347745,48.869484,2018-10-21,ign,segment,
